rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,last_prod_year,lat,lon,cell_ids,minfile_url,capsule
52,L0052,Gegogan Au District,F04-001,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9694_10029,13,325.0,30,1.0,,,45.04598,-61.95574,-9696_10029;-9695_10028;-9695_10029;-9695_10030;-9694_10027;-9694_10028;-9694_10029;-9694_10030;-9694_10031;-9693_10028;-9693_10029;-9693_10030;-9692_10029,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F04-001,
53,L0053,Voglers Cove Au District,A02-006,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10095_9842,13,325.0,30,1.0,,,44.20946,-64.51952,-10097_9842;-10096_9841;-10096_9842;-10096_9843;-10095_9840;-10095_9841;-10095_9842;-10095_9843;-10095_9844;-10094_9841;-10094_9842;-10094_9843;-10093_9842,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A02-006,
54,L0054,Aureus West Gold Property (Fmr Dufferin West),D16-009,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9762_10010,13,325.0,30,1.0,,,44.96249,-62.39562,-9764_10010;-9763_10009;-9763_10010;-9763_10011;-9762_10008;-9762_10009;-9762_10010;-9762_10011;-9762_10012;-9761_10009;-9761_10010;-9761_10011;-9760_10010,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=D16-009,
55,L0055,Cain and Riddle Mn Mines and Marpic Shaft,A16-007,Other metallic,Met-Ind,"Mn, Fe, Clay",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met-Ind). Deposit itself unclaimed.,,-10083_9985,13,325.0,30,1.0,,,44.8513,-64.44418,-10085_9985;-10084_9984;-10084_9985;-10084_9986;-10083_9983;-10083_9984;-10083_9985;-10083_9986;-10083_9987;-10082_9984;-10082_9985;-10082_9986;-10081_9985,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A16-007,
56,L0056,Cain and Riddle Mn Mines and Marpic Shaft,A16-007,Other metallic,Met-Ind,"Mn, Fe, Clay",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met-Ind). Deposit itself unclaimed.,,-10084_9984,13,325.0,30,1.0,,,44.84782,-64.44878,-10086_9984;-10085_9983;-10085_9984;-10085_9985;-10084_9982;-10084_9983;-10084_9984;-10084_9985;-10084_9986;-10083_9983;-10083_9984;-10083_9985;-10082_9984,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A16-007,
57,L0057,Cain and Riddle Mn Mines and Marpic Shaft,A16-007,Other metallic,Met-Ind,"Mn, Fe, Clay",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met-Ind). Deposit itself unclaimed.,,-10084_9984,13,325.0,30,1.0,,,44.84479,-64.45338,-10086_9984;-10085_9983;-10085_9984;-10085_9985;-10084_9982;-10084_9983;-10084_9984;-10084_9985;-10084_9986;-10083_9983;-10083_9984;-10083_9985;-10082_9984,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A16-007,
58,L0058,North Star Au Mine,F04-018,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9646_10056,13,325.0,30,1.0,,,45.16835,-61.65325,-9648_10056;-9647_10055;-9647_10056;-9647_10057;-9646_10054;-9646_10055;-9646_10056;-9646_10057;-9646_10058;-9645_10055;-9645_10056;-9645_10057;-9644_10056,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F04-018,
59,L0059,North Star Au Mine,F04-018,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9646_10056,13,325.0,30,1.0,,,45.16846,-61.65383,-9648_10056;-9647_10055;-9647_10056;-9647_10057;-9646_10054;-9646_10055;-9646_10056;-9646_10057;-9646_10058;-9645_10055;-9645_10056;-9645_10057;-9644_10056,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F04-018,
60,L0060,North Star Au Mine,F04-018,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9647_10056,13,325.0,30,1.0,,,45.16856,-61.65448,-9649_10056;-9648_10055;-9648_10056;-9648_10057;-9647_10054;-9647_10055;-9647_10056;-9647_10057;-9647_10058;-9646_10055;-9646_10056;-9646_10057;-9645_10056,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F04-018,
61,L0061,North Star Au Mine,F04-018,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9647_10056,13,325.0,30,1.0,,,45.16836,-61.65632,-9649_10056;-9648_10055;-9648_10056;-9648_10057;-9647_10054;-9647_10055;-9647_10056;-9647_10057;-9647_10058;-9646_10055;-9646_10056;-9646_10057;-9645_10056,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F04-018,
62,L0062,Indian Path Au-W Mine,A08-018,Other metallic,Met,"Au, W",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10068_9868,13,325.0,30,1.0,,,44.32356,-64.35141,-10070_9868;-10069_9867;-10069_9868;-10069_9869;-10068_9866;-10068_9867;-10068_9868;-10068_9869;-10068_9870;-10067_9867;-10067_9868;-10067_9869;-10066_9868,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A08-018,
63,L0063,Voglers Cove Au District,A02-006,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10095_9840,13,325.0,30,1.0,,,44.20137,-64.52287,-10097_9840;-10096_9839;-10096_9840;-10096_9841;-10095_9838;-10095_9839;-10095_9840;-10095_9841;-10095_9842;-10094_9839;-10094_9840;-10094_9841;-10093_9840,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A02-006,
64,L0064,Voglers Cove Au District,A02-006,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10096_9837,13,325.0,30,1.0,,,44.18782,-64.52444,-10098_9837;-10097_9836;-10097_9837;-10097_9838;-10096_9835;-10096_9836;-10096_9837;-10096_9838;-10096_9839;-10095_9836;-10095_9837;-10095_9838;-10094_9837,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A02-006,
65,L0065,Voglers Cove Au District,A02-006,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10096_9837,13,325.0,30,1.0,,,44.1851,-64.52497,-10098_9837;-10097_9836;-10097_9837;-10097_9838;-10096_9835;-10096_9836;-10096_9837;-10096_9838;-10096_9839;-10095_9836;-10095_9837;-10095_9838;-10094_9837,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A02-006,
66,L0066,Fifteen Mile Stream Au Mine (Pleasantfield),A02-003,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10155_9848,13,325.0,30,1.0,,,44.23617,-64.90196,-10157_9848;-10156_9847;-10156_9848;-10156_9849;-10155_9846;-10155_9847;-10155_9848;-10155_9849;-10155_9850;-10154_9847;-10154_9848;-10154_9849;-10153_9848,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A02-003,
67,L0067,Fifteen Mile Stream Au Mine (Pleasantfield),A02-003,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10154_9848,13,325.0,30,1.0,,,44.23654,-64.9011,-10156_9848;-10155_9847;-10155_9848;-10155_9849;-10154_9846;-10154_9847;-10154_9848;-10154_9849;-10154_9850;-10153_9847;-10153_9848;-10153_9849;-10152_9848,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A02-003,
68,L0068,Little Liscomb Lake Gold Mine,E01-018,Other metallic,Met,"Au, As",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9771_10073,13,325.0,30,1.0,,,45.24748,-62.45078,-9773_10073;-9772_10072;-9772_10073;-9772_10074;-9771_10071;-9771_10072;-9771_10073;-9771_10074;-9771_10075;-9770_10072;-9770_10073;-9770_10074;-9769_10073,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=E01-018,
69,L0069,Pleasantfield (Fifteen Mile Brook) Gold Deposit,A02-012,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10155_9848,13,325.0,30,1.0,,,44.23579,-64.90268,-10157_9848;-10156_9847;-10156_9848;-10156_9849;-10155_9846;-10155_9847;-10155_9848;-10155_9849;-10155_9850;-10154_9847;-10154_9848;-10154_9849;-10153_9848,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A02-012,
70,L0070,Pleasantfield (Fifteen Mile Brook) Gold Deposit,A02-012,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10155_9848,13,325.0,30,1.0,,,44.23617,-64.90196,-10157_9848;-10156_9847;-10156_9848;-10156_9849;-10155_9846;-10155_9847;-10155_9848;-10155_9849;-10155_9850;-10154_9847;-10154_9848;-10154_9849;-10153_9848,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A02-012,
71,L0071,Pleasantfield (Fifteen Mile Brook) Gold Deposit,A02-012,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10154_9848,13,325.0,30,1.0,,,44.23654,-64.9011,-10156_9848;-10155_9847;-10155_9848;-10155_9849;-10154_9846;-10154_9847;-10154_9848;-10154_9849;-10154_9850;-10153_9847;-10153_9848;-10153_9849;-10152_9848,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A02-012,
72,L0072,Ardoise Au Prospect,D13-005,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10000_10009,13,325.0,30,1.0,,,44.95988,-63.91491,-10002_10009;-10001_10008;-10001_10009;-10001_10010;-10000_10007;-10000_10008;-10000_10009;-10000_10010;-10000_10011;-9999_10008;-9999_10009;-9999_10010;-9998_10009,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=D13-005,
73,L0073,Ardoise Au Prospect,D13-005,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10000_10010,13,325.0,30,1.0,,,44.96324,-63.91582,-10002_10010;-10001_10009;-10001_10010;-10001_10011;-10000_10008;-10000_10009;-10000_10010;-10000_10011;-10000_10012;-9999_10009;-9999_10010;-9999_10011;-9998_10010,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=D13-005,
74,L0074,Ardoise Au Prospect,D13-005,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10000_10010,13,325.0,30,1.0,,,44.96159,-63.91592,-10002_10010;-10001_10009;-10001_10010;-10001_10011;-10000_10008;-10000_10009;-10000_10010;-10000_10011;-10000_10012;-9999_10009;-9999_10010;-9999_10011;-9998_10010,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=D13-005,
75,L0075,Mount Uniacke Au District,D13-004,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9984_10002,13,325.0,30,1.0,,,44.92688,-63.80945,-9986_10002;-9985_10001;-9985_10002;-9985_10003;-9984_10000;-9984_10001;-9984_10002;-9984_10003;-9984_10004;-9983_10001;-9983_10002;-9983_10003;-9982_10002,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=D13-004,
76,L0076,Mooseland Au District,D15-004,Other metallic,Met,"Au, As",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9822_10004,13,325.0,30,1.0,,,44.93474,-62.77464,-9824_10004;-9823_10003;-9823_10004;-9823_10005;-9822_10002;-9822_10003;-9822_10004;-9822_10005;-9822_10006;-9821_10003;-9821_10004;-9821_10005;-9820_10004,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=D15-004,
77,L0077,Moose River Gold Mine,D15-003,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9851_10013,13,325.0,30,1.0,,,44.97638,-62.95849,-9853_10013;-9852_10012;-9852_10013;-9852_10014;-9851_10011;-9851_10012;-9851_10013;-9851_10014;-9851_10015;-9850_10012;-9850_10013;-9850_10014;-9849_10013,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=D15-003,
78,L0078,Oldham Au District,D14-003,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9932_10001,13,325.0,30,1.0,,,44.9236,-63.48222,-9934_10001;-9933_10000;-9933_10001;-9933_10002;-9932_9999;-9932_10000;-9932_10001;-9932_10002;-9932_10003;-9931_10000;-9931_10001;-9931_10002;-9930_10001,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=D14-003,
79,L0079,Harrigan Cove Au District,D16-003,Other metallic,Met,"Au, Pb, As",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9747_10004,13,325.0,30,1.0,,,44.93706,-62.29388,-9749_10004;-9748_10003;-9748_10004;-9748_10005;-9747_10002;-9747_10003;-9747_10004;-9747_10005;-9747_10006;-9746_10003;-9746_10004;-9746_10005;-9745_10004,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=D16-003,
80,L0080,Harrigan Cove Au District,D16-003,Other metallic,Met,"Au, Pb, As",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9746_10004,13,325.0,30,1.0,,,44.93472,-62.2924,-9748_10004;-9747_10003;-9747_10004;-9747_10005;-9746_10002;-9746_10003;-9746_10004;-9746_10005;-9746_10006;-9745_10003;-9745_10004;-9745_10005;-9744_10004,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=D16-003,
81,L0081,Harrigan Cove Au District,D16-003,Other metallic,Met,"Au, Pb, As",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9747_10004,13,325.0,30,1.0,,,44.93572,-62.29378,-9749_10004;-9748_10003;-9748_10004;-9748_10005;-9747_10002;-9747_10003;-9747_10004;-9747_10005;-9747_10006;-9746_10003;-9746_10004;-9746_10005;-9745_10004,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=D16-003,
82,L0082,Moosehead Gold Mine (Shiers Point),D16-002,Other metallic,Met,"Au, As",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9740_10006,13,325.0,30,1.0,,,44.94433,-62.25286,-9742_10006;-9741_10005;-9741_10006;-9741_10007;-9740_10004;-9740_10005;-9740_10006;-9740_10007;-9740_10008;-9739_10005;-9739_10006;-9739_10007;-9738_10006,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=D16-002,
83,L0083,Moosehead Gold Mine (Shiers Point),D16-002,Other metallic,Met,"Au, As",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9739_10006,13,325.0,30,1.0,,,44.94536,-62.24682,-9741_10006;-9740_10005;-9740_10006;-9740_10007;-9739_10004;-9739_10005;-9739_10006;-9739_10007;-9739_10008;-9738_10005;-9738_10006;-9738_10007;-9737_10006,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=D16-002,
84,L0084,Clam Harbour Gold Mine,D10-001,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9844_9960,13,325.0,30,1.0,,,44.73608,-62.91488,-9846_9960;-9845_9959;-9845_9960;-9845_9961;-9844_9958;-9844_9959;-9844_9960;-9844_9961;-9844_9962;-9843_9959;-9843_9960;-9843_9961;-9842_9960,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=D10-001,
85,L0085,Clam Harbour Gold Mine,D10-001,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9843_9960,13,325.0,30,1.0,,,44.73624,-62.91259,-9845_9960;-9844_9959;-9844_9960;-9844_9961;-9843_9958;-9843_9959;-9843_9960;-9843_9961;-9843_9962;-9842_9959;-9842_9960;-9842_9961;-9841_9960,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=D10-001,
86,L0086,Clam Harbour Gold Mine,D10-001,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9843_9959,13,325.0,30,1.0,,,44.73589,-62.91248,-9845_9959;-9844_9958;-9844_9959;-9844_9960;-9843_9957;-9843_9958;-9843_9959;-9843_9960;-9843_9961;-9842_9958;-9842_9959;-9842_9960;-9841_9959,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=D10-001,
87,L0087,Clam Harbour Gold Mine,D10-001,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9843_9959,13,325.0,30,1.0,,,44.7357,-62.91338,-9845_9959;-9844_9958;-9844_9959;-9844_9960;-9843_9957;-9843_9958;-9843_9959;-9843_9960;-9843_9961;-9842_9958;-9842_9959;-9842_9960;-9841_9959,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=D10-001,
88,L0088,Caribou Au District,E02-004,Other metallic,Met,"Au, As",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9849_10032,13,325.0,30,1.0,,,45.06151,-62.9466,-9851_10032;-9850_10031;-9850_10032;-9850_10033;-9849_10030;-9849_10031;-9849_10032;-9849_10033;-9849_10034;-9848_10031;-9848_10032;-9848_10033;-9847_10032,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=E02-004,
89,L0089,Wine Harbour Au District,F04-002,Other metallic,Met,"Au, As",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9677_10035,13,325.0,30,1.0,,,45.07497,-61.8476,-9679_10035;-9678_10034;-9678_10035;-9678_10036;-9677_10033;-9677_10034;-9677_10035;-9677_10036;-9677_10037;-9676_10034;-9676_10035;-9676_10036;-9675_10035,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F04-002,
90,L0090,Goldenville Au District,E01-001,Other metallic,Met,"Au, As, Cu, Pb, Zn",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9702_10046,10,250.0,30,1.0,,,45.12314,-62.01171,-9704_10046;-9703_10045;-9703_10046;-9703_10047;-9702_10044;-9702_10045;-9702_10046;-9702_10047;-9702_10048;-9700_10046,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=E01-001,
91,L0091,Goldenville Au District,E01-001,Other metallic,Met,"Au, As, Cu, Pb, Zn",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9703_10046,12,300.0,30,1.0,,,45.12319,-62.01631,-9705_10046;-9704_10045;-9704_10046;-9704_10047;-9703_10044;-9703_10045;-9703_10046;-9703_10047;-9703_10048;-9702_10045;-9702_10046;-9702_10047,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=E01-001,
92,L0092,Whetstone Lake Quarry,A10-029,Other metallic,Met,"Siltstone, Whetstone",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10116_9940,13,325.0,30,1.0,,,44.64923,-64.65634,-10118_9940;-10117_9939;-10117_9940;-10117_9941;-10116_9938;-10116_9939;-10116_9940;-10116_9941;-10116_9942;-10115_9939;-10115_9940;-10115_9941;-10114_9940,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A10-029,
93,L0093,Clam Harbour Gold Mine,D10-001,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9844_9959,13,325.0,30,1.0,,,44.73395,-62.91588,-9846_9959;-9845_9958;-9845_9959;-9845_9960;-9844_9957;-9844_9958;-9844_9959;-9844_9960;-9844_9961;-9843_9958;-9843_9959;-9843_9960;-9842_9959,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=D10-001,
94,L0094,Gold Lake Au District (Scraggy Lake Au Mine),D15-005,Other metallic,Met,"Au, As, Pb, Cu, Zn",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9848_10000,13,325.0,30,1.0,,,44.91772,-62.944,-9850_10000;-9849_9999;-9849_10000;-9849_10001;-9848_9998;-9848_9999;-9848_10000;-9848_10001;-9848_10002;-9847_9999;-9847_10000;-9847_10001;-9846_10000,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=D15-005,
95,L0095,Mooseland Au District,D15-004,Other metallic,Met,"Au, As",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9821_10005,13,325.0,30,1.0,,,44.93833,-62.77055,-9823_10005;-9822_10004;-9822_10005;-9822_10006;-9821_10003;-9821_10004;-9821_10005;-9821_10006;-9821_10007;-9820_10004;-9820_10005;-9820_10006;-9819_10005,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=D15-004,
96,L0096,Mooseland Au District,D15-004,Other metallic,Met,"Au, As",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9821_10004,13,325.0,30,1.0,,,44.93618,-62.77165,-9823_10004;-9822_10003;-9822_10004;-9822_10005;-9821_10002;-9821_10003;-9821_10004;-9821_10005;-9821_10006;-9820_10003;-9820_10004;-9820_10005;-9819_10004,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=D15-004,
