rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,lat,lon,cell_ids,minfile_url,capsule
410,L0410,Marshall & Bond,115J 119,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14089_13973,13,325.0,23,1.0,,62.761,-138.486,-14091_13973;-14090_13972;-14090_13973;-14090_13974;-14089_13971;-14089_13972;-14089_13973;-14089_13974;-14089_13975;-14088_13972;-14088_13973;-14088_13974;-14087_13973,https://data.geology.gov.yk.ca/Occurrence/17136,
411,L0411,Perrault,115J 120,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14087_13973,13,325.0,23,1.0,,62.765,-138.465,-14089_13973;-14088_13972;-14088_13973;-14088_13974;-14087_13971;-14087_13972;-14087_13973;-14087_13974;-14087_13975;-14086_13972;-14086_13973;-14086_13974;-14085_13973,https://data.geology.gov.yk.ca/Occurrence/17137,
412,L0412,Thornton,115J 121,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14085_13972,13,325.0,23,1.0,,62.76,-138.447,-14087_13972;-14086_13971;-14086_13972;-14086_13973;-14085_13970;-14085_13971;-14085_13972;-14085_13973;-14085_13974;-14084_13971;-14084_13972;-14084_13973;-14083_13972,https://data.geology.gov.yk.ca/Occurrence/17138,
413,L0413,Miller (Betty),115J 122,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14084_13975,13,325.0,23,1.0,,62.77,-138.438,-14086_13975;-14085_13974;-14085_13975;-14085_13976;-14084_13973;-14084_13974;-14084_13975;-14084_13976;-14084_13977;-14083_13974;-14083_13975;-14083_13976;-14082_13975,https://data.geology.gov.yk.ca/Occurrence/17139,
414,L0414,Teek,115J 123,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14087_13969,13,325.0,23,1.0,,62.744,-138.47,-14089_13969;-14088_13968;-14088_13969;-14088_13970;-14087_13967;-14087_13968;-14087_13969;-14087_13970;-14087_13971;-14086_13968;-14086_13969;-14086_13970;-14085_13969,https://data.geology.gov.yk.ca/Occurrence/17140,
415,L0415,Bonanza (Prospector),115I 203,Copper,Cu-Au-Ag,"Copper, Gold, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Cu-Au-Ag). Deposit itself unclaimed.,,-14020_13904,13,325.0,23,1.0,,62.4517,-137.80791,-14022_13904;-14021_13903;-14021_13904;-14021_13905;-14020_13902;-14020_13903;-14020_13904;-14020_13905;-14020_13906;-14019_13903;-14019_13904;-14019_13905;-14018_13904,https://data.geology.gov.yk.ca/Occurrence/17141,
416,L0416,Lilypad Area A,115I 204,Gold,Au-Ag,"Gold, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag). Deposit itself unclaimed.,,-14035_13899,13,325.0,23,1.0,,62.43001,-137.95189,-14037_13899;-14036_13898;-14036_13899;-14036_13900;-14035_13897;-14035_13898;-14035_13899;-14035_13900;-14035_13901;-14034_13898;-14034_13899;-14034_13900;-14033_13899,https://data.geology.gov.yk.ca/Occurrence/17142,
417,L0417,Lilypad Area B,115I 205,Gold,Au-Ag,"Gold, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag). Deposit itself unclaimed.,,-14030_13902,13,325.0,23,1.0,,62.4419,-137.91014,-14032_13902;-14031_13901;-14031_13902;-14031_13903;-14030_13900;-14030_13901;-14030_13902;-14030_13903;-14030_13904;-14029_13901;-14029_13902;-14029_13903;-14028_13902,https://data.geology.gov.yk.ca/Occurrence/17143,
418,L0418,Lilypad Area C,115I 206,Gold,Au-Ag,"Gold, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag). Deposit itself unclaimed.,,-14030_13899,13,325.0,23,1.0,,62.43106,-137.90799,-14032_13899;-14031_13898;-14031_13899;-14031_13900;-14030_13897;-14030_13898;-14030_13899;-14030_13900;-14030_13901;-14029_13898;-14029_13899;-14029_13900;-14028_13899,https://data.geology.gov.yk.ca/Occurrence/17144,
419,L0419,Lilypad Area D,115I 207,Gold,Au-Ag,"Gold, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag). Deposit itself unclaimed.,,-14035_13900,13,325.0,23,1.0,,62.43658,-137.9588,-14037_13900;-14036_13899;-14036_13900;-14036_13901;-14035_13898;-14035_13899;-14035_13900;-14035_13901;-14035_13902;-14034_13899;-14034_13900;-14034_13901;-14033_13900,https://data.geology.gov.yk.ca/Occurrence/17145,
420,L0420,Reid Ridge,115I 208,Gold,Au-Ag,"Gold, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag). Deposit itself unclaimed.,,-14026_13897,13,325.0,23,1.0,,62.42299,-137.86182,-14028_13897;-14027_13896;-14027_13897;-14027_13898;-14026_13895;-14026_13896;-14026_13897;-14026_13898;-14026_13899;-14025_13896;-14025_13897;-14025_13898;-14024_13897,https://data.geology.gov.yk.ca/Occurrence/17146,
421,L0421,Moly Zone,115I 209,Molybdenum,Mo,Molybdenum,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Mo). Deposit itself unclaimed.,,-14031_13923,13,325.0,23,1.0,,62.536,-137.917,-14033_13923;-14032_13922;-14032_13923;-14032_13924;-14031_13921;-14031_13922;-14031_13923;-14031_13924;-14031_13925;-14030_13922;-14030_13923;-14030_13924;-14029_13923,https://data.geology.gov.yk.ca/Occurrence/17149,
422,L0422,Dead Tree Zone,115I 210,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14001_13933,13,325.0,23,1.0,,62.582,-137.624,-14003_13933;-14002_13932;-14002_13933;-14002_13934;-14001_13931;-14001_13932;-14001_13933;-14001_13934;-14001_13935;-14000_13932;-14000_13933;-14000_13934;-13999_13933,https://data.geology.gov.yk.ca/Occurrence/17151,
423,L0423,Linda Upper Showing,115G 112,Nickel,Ni-Cu-Co-Met,"Nickel, Copper, Cobalt, Platinum, Palladium, Gold, Osmium, Rhenium, Rhodium, Iridium, Ruthenium",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ni-Cu-Co-Met). Deposit itself unclaimed.,,-14186_13682,13,325.0,23,1.0,,61.456,-139.443,-14188_13682;-14187_13681;-14187_13682;-14187_13683;-14186_13680;-14186_13681;-14186_13682;-14186_13683;-14186_13684;-14185_13681;-14185_13682;-14185_13683;-14184_13682,https://data.geology.gov.yk.ca/Occurrence/17084,
424,L0424,Americano,115J 142,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14189_14001,13,325.0,23,1.0,,62.8874,-139.4688,-14191_14001;-14190_14000;-14190_14001;-14190_14002;-14189_13999;-14189_14000;-14189_14001;-14189_14002;-14189_14003;-14188_14000;-14188_14001;-14188_14002;-14187_14001,https://data.geology.gov.yk.ca/Occurrence/17170,
425,L0425,Americano West,115J 141,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14191_13999,13,325.0,23,1.0,,62.88173,-139.49137,-14193_13999;-14192_13998;-14192_13999;-14192_14000;-14191_13997;-14191_13998;-14191_13999;-14191_14000;-14191_14001;-14190_13998;-14190_13999;-14190_14000;-14189_13999,https://data.geology.gov.yk.ca/Occurrence/17169,
426,L0426,Kazaar,115J 140,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14186_14006,13,325.0,23,1.0,,62.90951,-139.4355,-14188_14006;-14187_14005;-14187_14006;-14187_14007;-14186_14004;-14186_14005;-14186_14006;-14186_14007;-14186_14008;-14185_14005;-14185_14006;-14185_14007;-14184_14006,https://data.geology.gov.yk.ca/Occurrence/17168,
427,L0427,Supremiato,115J 139,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14175_14005,13,325.0,23,1.0,,62.90656,-139.32924,-14177_14005;-14176_14004;-14176_14005;-14176_14006;-14175_14003;-14175_14004;-14175_14005;-14175_14006;-14175_14007;-14174_14004;-14174_14005;-14174_14006;-14173_14005,https://data.geology.gov.yk.ca/Occurrence/17167,
428,L0428,Macchiato,115J 138,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14176_14005,13,325.0,23,1.0,,62.90519,-139.34555,-14178_14005;-14177_14004;-14177_14005;-14177_14006;-14176_14003;-14176_14004;-14176_14005;-14176_14006;-14176_14007;-14175_14004;-14175_14005;-14175_14006;-14174_14005,https://data.geology.gov.yk.ca/Occurrence/17166,
429,L0429,Cappuccino,115J 137,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14172_14004,13,325.0,23,1.0,,62.90346,-139.30068,-14174_14004;-14173_14003;-14173_14004;-14173_14005;-14172_14002;-14172_14003;-14172_14004;-14172_14005;-14172_14006;-14171_14003;-14171_14004;-14171_14005;-14170_14004,https://data.geology.gov.yk.ca/Occurrence/17165,
430,L0430,French Press,115J 136,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14170_14003,13,325.0,23,1.0,,62.89911,-139.28622,-14172_14003;-14171_14002;-14171_14003;-14171_14004;-14170_14001;-14170_14002;-14170_14003;-14170_14004;-14170_14005;-14169_14002;-14169_14003;-14169_14004;-14168_14003,https://data.geology.gov.yk.ca/Occurrence/17164,
431,L0431,Koe,115J 127,Gold,Au-Ag-Met,"Gold, Silver, Arsenic, Antimony",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag-Met). Deposit itself unclaimed.,,-14087_13942,13,325.0,23,1.0,,62.62335,-138.46439,-14089_13942;-14088_13941;-14088_13942;-14088_13943;-14087_13940;-14087_13941;-14087_13942;-14087_13943;-14087_13944;-14086_13941;-14086_13942;-14086_13943;-14085_13942,https://data.geology.gov.yk.ca/Occurrence/17153,
432,L0432,Decaf,115J 134,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14177_14000,13,325.0,23,1.0,,62.88495,-139.35179,-14179_14000;-14178_13999;-14178_14000;-14178_14001;-14177_13998;-14177_13999;-14177_14000;-14177_14001;-14177_14002;-14176_13999;-14176_14000;-14176_14001;-14175_14000,https://data.geology.gov.yk.ca/Occurrence/17162,
433,L0433,Sumatra,115J 133,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14178_14001,13,325.0,23,1.0,,62.88789,-139.35982,-14180_14001;-14179_14000;-14179_14001;-14179_14002;-14178_13999;-14178_14000;-14178_14001;-14178_14002;-14178_14003;-14177_14000;-14177_14001;-14177_14002;-14176_14001,https://data.geology.gov.yk.ca/Occurrence/17161,
434,L0434,Supremo,115J 132,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14176_14001,13,325.0,23,1.0,,62.89024,-139.33776,-14178_14001;-14177_14000;-14177_14001;-14177_14002;-14176_13999;-14176_14000;-14176_14001;-14176_14002;-14176_14003;-14175_14000;-14175_14001;-14175_14002;-14174_14001,https://data.geology.gov.yk.ca/Occurrence/17160,
435,L0435,T8-9,115J 131,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14174_14001,13,325.0,23,1.0,,62.8875,-139.32291,-14176_14001;-14175_14000;-14175_14001;-14175_14002;-14174_13999;-14174_14000;-14174_14001;-14174_14002;-14174_14003;-14173_14000;-14173_14001;-14173_14002;-14172_14001,https://data.geology.gov.yk.ca/Occurrence/17159,
436,L0436,Double-Double,115J 130,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14175_13999,13,325.0,23,1.0,,62.8801,-139.32844,-14177_13999;-14176_13998;-14176_13999;-14176_14000;-14175_13997;-14175_13998;-14175_13999;-14175_14000;-14175_14001;-14174_13998;-14174_13999;-14174_14000;-14173_13999,https://data.geology.gov.yk.ca/Occurrence/17158,
437,L0437,Arabica,115J 129,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14172_14000,13,325.0,23,1.0,,62.88306,-139.29903,-14174_14000;-14173_13999;-14173_14000;-14173_14001;-14172_13998;-14172_13999;-14172_14000;-14172_14001;-14172_14002;-14171_13999;-14171_14000;-14171_14001;-14170_14000,https://data.geology.gov.yk.ca/Occurrence/17157,
438,L0438,Java,115J 128,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14168_13999,13,325.0,23,1.0,,62.88162,-139.25849,-14170_13999;-14169_13998;-14169_13999;-14169_14000;-14168_13997;-14168_13998;-14168_13999;-14168_14000;-14168_14001;-14167_13998;-14167_13999;-14167_14000;-14166_13999,https://data.geology.gov.yk.ca/Occurrence/17156,
439,L0439,Longline,115N 182,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14341_14034,13,325.0,23,1.0,,63.03795,-140.96464,-14343_14034;-14342_14033;-14342_14034;-14342_14035;-14341_14032;-14341_14033;-14341_14034;-14341_14035;-14341_14036;-14340_14033;-14340_14034;-14340_14035;-14339_14034,https://data.geology.gov.yk.ca/Occurrence/17154,
440,L0440,Latte,115J 135,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14178_13999,13,325.0,23,1.0,,62.87899,-139.35885,-14180_13999;-14179_13998;-14179_13999;-14179_14000;-14178_13997;-14178_13998;-14178_13999;-14178_14000;-14178_14001;-14177_13998;-14177_13999;-14177_14000;-14176_13999,https://data.geology.gov.yk.ca/Occurrence/17163,
441,L0441,Connaught-Ridge,115N 179,Silver,Ag-Pb-Au-Cu,"Silver, Lead, Gold, Copper, Bismuth, Tellurium, Thallium",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Au-Cu). Deposit itself unclaimed.,,-14318_14231,13,325.0,23,1.0,,63.923,-140.735,-14320_14231;-14319_14230;-14319_14231;-14319_14232;-14318_14229;-14318_14230;-14318_14231;-14318_14232;-14318_14233;-14317_14230;-14317_14231;-14317_14232;-14316_14231,https://data.geology.gov.yk.ca/Occurrence/17106,
442,L0442,Connaught No. 9,115N 178,Silver,Ag-Pb,"Silver, Lead",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb). Deposit itself unclaimed.,,-14302_14228,13,325.0,23,1.0,,63.91,-140.575,-14304_14228;-14303_14227;-14303_14228;-14303_14229;-14302_14226;-14302_14227;-14302_14228;-14302_14229;-14302_14230;-14301_14227;-14301_14228;-14301_14229;-14300_14228,https://data.geology.gov.yk.ca/Occurrence/17105,
443,L0443,Connaught No. 8,115N 177,Silver,Ag-Pb,"Silver, Lead",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb). Deposit itself unclaimed.,,-14307_14228,13,325.0,23,1.0,,63.907,-140.625,-14309_14228;-14308_14227;-14308_14228;-14308_14229;-14307_14226;-14307_14227;-14307_14228;-14307_14229;-14307_14230;-14306_14227;-14306_14228;-14306_14229;-14305_14228,https://data.geology.gov.yk.ca/Occurrence/17104,
444,L0444,69-2 vein,115N 176,Silver,Ag-Pb-Au-Cu,"Silver, Lead, Gold, Copper, Antimony, Bismuth, Indium",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Au-Cu). Deposit itself unclaimed.,,-14321_14227,13,325.0,23,1.0,,63.905,-140.765,-14323_14227;-14322_14226;-14322_14227;-14322_14228;-14321_14225;-14321_14226;-14321_14227;-14321_14228;-14321_14229;-14320_14226;-14320_14227;-14320_14228;-14319_14227,https://data.geology.gov.yk.ca/Occurrence/17103,
445,L0445,69-3 vein,115N 175,Silver,Ag-Pb-Au-Cu,"Silver, Lead, Gold, Copper",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Au-Cu). Deposit itself unclaimed.,,-14319_14227,13,325.0,23,1.0,,63.905,-140.751,-14321_14227;-14320_14226;-14320_14227;-14320_14228;-14319_14225;-14319_14226;-14319_14227;-14319_14228;-14319_14229;-14318_14226;-14318_14227;-14318_14228;-14317_14227,https://data.geology.gov.yk.ca/Occurrence/17102,
446,L0446,Connaught - Ice,115N 174,Silver,Ag-Pb-Au,"Silver, Lead, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Au). Deposit itself unclaimed.,,-14320_14231,13,325.0,23,1.0,,63.922,-140.755,-14322_14231;-14321_14230;-14321_14231;-14321_14232;-14320_14229;-14320_14230;-14320_14231;-14320_14232;-14320_14233;-14319_14230;-14319_14231;-14319_14232;-14318_14231,https://data.geology.gov.yk.ca/Occurrence/17101,
447,L0447,PP,115N 173,Silver,Ag-Pb-Au,"Silver, Lead, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Au). Deposit itself unclaimed.,,-14320_14232,13,325.0,23,1.0,,63.926,-140.755,-14322_14232;-14321_14231;-14321_14232;-14321_14233;-14320_14230;-14320_14231;-14320_14232;-14320_14233;-14320_14234;-14319_14231;-14319_14232;-14319_14233;-14318_14232,https://data.geology.gov.yk.ca/Occurrence/17100,
448,L0448,Connaught - Kitchen,115N 171,Silver,Ag-Pb-Au,"Silver, Lead, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Au). Deposit itself unclaimed.,,-14322_14228,13,325.0,23,1.0,,63.908,-140.777,-14324_14228;-14323_14227;-14323_14228;-14323_14229;-14322_14226;-14322_14227;-14322_14228;-14322_14229;-14322_14230;-14321_14227;-14321_14228;-14321_14229;-14320_14228,https://data.geology.gov.yk.ca/Occurrence/17098,
449,L0449,Connaught No. 4,115N 170,Silver,Ag-Pb-Au,"Silver, Lead, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Au). Deposit itself unclaimed.,,-14321_14230,13,325.0,23,1.0,,63.917,-140.77,-14323_14230;-14322_14229;-14322_14230;-14322_14231;-14321_14228;-14321_14229;-14321_14230;-14321_14231;-14321_14232;-14320_14229;-14320_14230;-14320_14231;-14319_14230,https://data.geology.gov.yk.ca/Occurrence/17097,
450,L0450,Connaught No. 5 and 6,115N 169,Silver,Ag-Pb-Au,"Silver, Lead, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Au). Deposit itself unclaimed.,,-14322_14231,13,325.0,23,1.0,,63.92,-140.776,-14324_14231;-14323_14230;-14323_14231;-14323_14232;-14322_14229;-14322_14230;-14322_14231;-14322_14232;-14322_14233;-14321_14230;-14321_14231;-14321_14232;-14320_14231,https://data.geology.gov.yk.ca/Occurrence/17096,
451,L0451,Connaught - Rain,115N 168,Silver,Ag-Pb-Au,"Silver, Lead, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Au). Deposit itself unclaimed.,,-14318_14232,13,325.0,23,1.0,,63.924,-140.737,-14320_14232;-14319_14231;-14319_14232;-14319_14233;-14318_14230;-14318_14231;-14318_14232;-14318_14233;-14318_14234;-14317_14231;-14317_14232;-14317_14233;-14316_14232,https://data.geology.gov.yk.ca/Occurrence/17095,
452,L0452,Connaught Coreshack,115N 167,Silver,Ag-Pb-Au,"Silver, Lead, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Au). Deposit itself unclaimed.,,-14325_14229,13,325.0,23,1.0,,63.913,-140.809,-14327_14229;-14326_14228;-14326_14229;-14326_14230;-14325_14227;-14325_14228;-14325_14229;-14325_14230;-14325_14231;-14324_14228;-14324_14229;-14324_14230;-14323_14229,https://data.geology.gov.yk.ca/Occurrence/17094,
453,L0453,Connaught No. 2,115N 166,Silver,Ag-Pb-Au,"Silver, Lead, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Au). Deposit itself unclaimed.,,-14326_14230,13,325.0,23,1.0,,63.919,-140.812,-14328_14230;-14327_14229;-14327_14230;-14327_14231;-14326_14228;-14326_14229;-14326_14230;-14326_14231;-14326_14232;-14325_14229;-14325_14230;-14325_14231;-14324_14230,https://data.geology.gov.yk.ca/Occurrence/17093,
454,L0454,Connaught No. 7,115N 165,Silver,Ag-Pb-Au,"Silver, Lead, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Au). Deposit itself unclaimed.,,-14326_14231,13,325.0,23,1.0,,63.92,-140.815,-14328_14231;-14327_14230;-14327_14231;-14327_14232;-14326_14229;-14326_14230;-14326_14231;-14326_14232;-14326_14233;-14325_14230;-14325_14231;-14325_14232;-14324_14231,https://data.geology.gov.yk.ca/Occurrence/17092,
455,L0455,Tom (Linda),115G 116,Nickel,Ni-Cu-Met-Au,"Nickel, Copper, Platinum, Palladium, Osmium, Gold, Iridium",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ni-Cu-Met-Au). Deposit itself unclaimed.,,-14182_13680,13,325.0,23,1.0,,61.447,-139.401,-14184_13680;-14183_13679;-14183_13680;-14183_13681;-14182_13678;-14182_13679;-14182_13680;-14182_13681;-14182_13682;-14181_13679;-14181_13680;-14181_13681;-14180_13680,https://data.geology.gov.yk.ca/Occurrence/17088,
456,L0456,AC/DC,115N 172,Silver,Ag-Pb-Au,"Silver, Lead, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Au). Deposit itself unclaimed.,,-14320_14230,13,325.0,23,1.0,,63.918,-140.753,-14322_14230;-14321_14229;-14321_14230;-14321_14231;-14320_14228;-14320_14229;-14320_14230;-14320_14231;-14320_14232;-14319_14229;-14319_14230;-14319_14231;-14318_14230,https://data.geology.gov.yk.ca/Occurrence/17099,
457,L0457,Indica,116A 038,Silver,Ag-Pb-Au-Cu,"Silver, Lead, Gold, Copper",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Au-Cu). Deposit itself unclaimed.,,-13995_14285,13,325.0,23,1.0,,64.165,-137.561,-13997_14285;-13996_14284;-13996_14285;-13996_14286;-13995_14283;-13995_14284;-13995_14285;-13995_14286;-13995_14287;-13994_14284;-13994_14285;-13994_14286;-13993_14285,https://data.geology.gov.yk.ca/Occurrence/17125,
458,L0458,Shiraz,106C 156,Zinc,Zn-Met,"Zinc, Arsenic",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Zn-Met). Deposit itself unclaimed.,,-13486_14266,13,325.0,23,1.0,,64.077,-132.555,-13488_14266;-13487_14265;-13487_14266;-13487_14267;-13486_14264;-13486_14265;-13486_14266;-13486_14267;-13486_14268;-13485_14265;-13485_14266;-13485_14267;-13484_14266,https://data.geology.gov.yk.ca/Occurrence/17124,
459,L0459,Rikus Vein,115H 066,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14007_13622,13,325.0,23,1.0,,61.18633,-137.68238,-14009_13622;-14008_13621;-14008_13622;-14008_13623;-14007_13620;-14007_13621;-14007_13622;-14007_13623;-14007_13624;-14006_13621;-14006_13622;-14006_13623;-14005_13622,https://data.geology.gov.yk.ca/Occurrence/17122,
460,L0460,Northern Structural Corridor,105M 153,Gold,Au-Ag,"Gold, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag). Deposit itself unclaimed.,,-13745_14222,13,325.0,23,1.0,,63.883,-135.106,-13747_14222;-13746_14221;-13746_14222;-13746_14223;-13745_14220;-13745_14221;-13745_14222;-13745_14223;-13745_14224;-13744_14221;-13744_14222;-13744_14223;-13743_14222,https://data.geology.gov.yk.ca/Occurrence/17121,
