rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,lat,lon,cell_ids,minfile_url,capsule
538,L0538,Albert Manganese,646,Other metallic,Met,Mn,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9919_10179,13,325.0,17,1.0,,45.72058,-64.77246,-9921_10179;-9920_10178;-9920_10179;-9920_10180;-9919_10177;-9919_10178;-9919_10179;-9919_10180;-9919_10181;-9918_10178;-9918_10179;-9918_10180;-9917_10179,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=646,
539,L0539,Forty Five River &quot;I&quot;,647,Other metallic,Met,Fe,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9943_10184,13,325.0,17,1.0,,45.74309,-64.93053,-9945_10184;-9944_10183;-9944_10184;-9944_10185;-9943_10182;-9943_10183;-9943_10184;-9943_10185;-9943_10186;-9942_10183;-9942_10184;-9942_10185;-9941_10184,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=647,
540,L0540,Hungry Wolf Vein,648,Other metallic,Met,Cu,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9952_10151,13,325.0,17,1.0,,45.59558,-64.98941,-9954_10151;-9953_10150;-9953_10151;-9953_10152;-9952_10149;-9952_10150;-9952_10151;-9952_10152;-9952_10153;-9951_10150;-9951_10151;-9951_10152;-9950_10151,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=648,
541,L0541,West River,649,Other metallic,Met,Cu,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9933_10168,13,325.0,17,1.0,,45.67057,-64.86108,-9935_10168;-9934_10167;-9934_10168;-9934_10169;-9933_10166;-9933_10167;-9933_10168;-9933_10169;-9933_10170;-9932_10167;-9932_10168;-9932_10169;-9931_10168,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=649,
542,L0542,Blackwood Block &quot;I&quot;,650,Other metallic,Met,Cu,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9941_10174,13,325.0,17,1.0,,45.70003,-64.91664,-9943_10174;-9942_10173;-9942_10174;-9942_10175;-9941_10172;-9941_10173;-9941_10174;-9941_10175;-9941_10176;-9940_10173;-9940_10174;-9940_10175;-9939_10174,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=650,
543,L0543,Midway &amp; Copp Farm,651,Other metallic,Met,"Ag, Cu",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9921_10168,13,325.0,17,1.0,,45.67225,-64.78469,-9923_10168;-9922_10167;-9922_10168;-9922_10169;-9921_10166;-9921_10167;-9921_10168;-9921_10169;-9921_10170;-9920_10167;-9920_10168;-9920_10169;-9919_10168,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=651,
544,L0544,Fenton Pond &quot;I&quot;,652,Other metallic,Met,Cu,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9932_10184,13,325.0,17,1.0,,45.74448,-64.86052,-9934_10184;-9933_10183;-9933_10184;-9933_10185;-9932_10182;-9932_10183;-9932_10184;-9932_10185;-9932_10186;-9931_10183;-9931_10184;-9931_10185;-9930_10184,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=652,
545,L0545,Upper Salmon River &quot;I&quot;,653,Other metallic,Met,Cu,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9947_10154,13,325.0,17,1.0,,45.60753,-64.95692,-9949_10154;-9948_10153;-9948_10154;-9948_10155;-9947_10152;-9947_10153;-9947_10154;-9947_10155;-9947_10156;-9946_10153;-9946_10154;-9946_10155;-9945_10154,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=653,
546,L0546,Hanwell,654,Other metallic,Met,U,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10224_10215,13,325.0,17,1.0,,45.88225,-66.76302,-10226_10215;-10225_10214;-10225_10215;-10225_10216;-10224_10213;-10224_10214;-10224_10215;-10224_10216;-10224_10217;-10223_10214;-10223_10215;-10223_10216;-10222_10215,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=654,
547,L0547,Phyllis Creek &quot;I&quot;,655,Other metallic,Met,Fe,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10213_10229,13,325.0,17,1.0,,45.94808,-66.69441,-10215_10229;-10214_10228;-10214_10229;-10214_10230;-10213_10227;-10213_10228;-10213_10229;-10213_10230;-10213_10231;-10212_10228;-10212_10229;-10212_10230;-10211_10229,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=655,
548,L0548,Swan Creek &quot;I&quot;,656,Other metallic,Met,Au,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10152_10200,13,325.0,17,1.0,,45.81447,-66.29164,-10154_10200;-10153_10199;-10153_10200;-10153_10201;-10152_10198;-10152_10199;-10152_10200;-10152_10201;-10152_10202;-10151_10199;-10151_10200;-10151_10201;-10150_10200,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=656,
549,L0549,Coac Stream *,657,Other metallic,Met,"Au, Cu, W",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10286_10237,13,325.0,17,1.0,,45.98335,-67.1697,-10288_10237;-10287_10236;-10287_10237;-10287_10238;-10286_10235;-10286_10236;-10286_10237;-10286_10238;-10286_10239;-10285_10236;-10285_10237;-10285_10238;-10284_10237,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=657,
550,L0550,Harvey Mountain - Acton,658,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10257_10184,13,325.0,17,1.0,,45.74642,-66.98274,-10259_10184;-10258_10183;-10258_10184;-10258_10185;-10257_10182;-10257_10183;-10257_10184;-10257_10185;-10257_10186;-10256_10183;-10256_10184;-10256_10185;-10255_10184,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=658,
551,L0551,Kedron Brook,659,Other metallic,Met,"Cu, Pb, Sn, W, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10249_10109,13,325.0,17,1.0,,45.40808,-66.92969,-10251_10109;-10250_10108;-10250_10109;-10250_10110;-10249_10107;-10249_10108;-10249_10109;-10249_10110;-10249_10111;-10248_10108;-10248_10109;-10248_10110;-10247_10109,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=659,
552,L0552,Goose Creek - Copp,660,Other metallic,Met,"Ag, Au",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9979_10144,13,325.0,17,1.0,,45.56587,-65.16774,-9981_10144;-9980_10143;-9980_10144;-9980_10145;-9979_10142;-9979_10143;-9979_10144;-9979_10145;-9979_10146;-9978_10143;-9978_10144;-9978_10145;-9977_10144,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=660,
553,L0553,Quiddy River *,661,Other metallic,Met,"Ag, Cu, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9986_10136,13,325.0,17,1.0,,45.52725,-65.20746,-9988_10136;-9987_10135;-9987_10136;-9987_10137;-9986_10134;-9986_10135;-9986_10136;-9986_10137;-9986_10138;-9985_10135;-9985_10136;-9985_10137;-9984_10136,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=661,
554,L0554,Vernon Mine *,662,Other metallic,Met,"Ag, Au, Cu",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9974_10135,13,325.0,17,1.0,,45.52197,-65.1344,-9976_10135;-9975_10134;-9975_10135;-9975_10136;-9974_10133;-9974_10134;-9974_10135;-9974_10136;-9974_10137;-9973_10134;-9973_10135;-9973_10136;-9972_10135,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=662,
555,L0555,Mile Brook &amp; Roman Wolfe,663,Other metallic,Met,"Cu, Fe",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9961_10139,13,325.0,17,1.0,,45.54003,-65.04747,-9963_10139;-9962_10138;-9962_10139;-9962_10140;-9961_10137;-9961_10138;-9961_10139;-9961_10140;-9961_10141;-9960_10138;-9960_10139;-9960_10140;-9959_10139,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=663,
556,L0556,Lake View &quot;I&quot;,664,Other metallic,Met,Fe,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9975_10162,13,325.0,17,1.0,,45.64723,-65.13611,-9977_10162;-9976_10161;-9976_10162;-9976_10163;-9975_10160;-9975_10161;-9975_10162;-9975_10163;-9975_10164;-9974_10161;-9974_10162;-9974_10163;-9973_10162,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=664,
557,L0557,Cains Brook &quot;I&quot;,665,Other metallic,Met,Fe,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9958_10171,13,325.0,17,1.0,,45.68531,-65.02496,-9960_10171;-9959_10170;-9959_10171;-9959_10172;-9958_10169;-9958_10170;-9958_10171;-9958_10172;-9958_10173;-9957_10170;-9957_10171;-9957_10172;-9956_10171,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=665,
558,L0558,Muniac River,666,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10362_10385,13,325.0,17,1.0,,46.64809,-67.66663,-10364_10385;-10363_10384;-10363_10385;-10363_10386;-10362_10383;-10362_10384;-10362_10385;-10362_10386;-10362_10387;-10361_10384;-10361_10385;-10361_10386;-10360_10385,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=666,
559,L0559,Monquart River,667,Other metallic,Met,Au,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10347_10370,13,325.0,17,1.0,,46.58114,-67.56691,-10349_10370;-10348_10369;-10348_10370;-10348_10371;-10347_10368;-10347_10369;-10347_10370;-10347_10371;-10347_10372;-10346_10369;-10346_10370;-10346_10371;-10345_10370,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=667,
560,L0560,Riviere De Chute,668,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10370_10371,13,325.0,17,1.0,,46.58393,-67.71802,-10372_10371;-10371_10370;-10371_10371;-10371_10372;-10370_10369;-10370_10370;-10370_10371;-10370_10372;-10370_10373;-10369_10370;-10369_10371;-10369_10372;-10368_10371,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=668,
561,L0561,Tobique River,669,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10363_10417,13,325.0,17,1.0,,46.78948,-67.67219,-10365_10417;-10364_10416;-10364_10417;-10364_10418;-10363_10415;-10363_10416;-10363_10417;-10363_10418;-10363_10419;-10362_10416;-10362_10417;-10362_10418;-10361_10417,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=669,
562,L0562,Lake Branch Gulquac River *,670,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10268_10450,13,325.0,17,1.0,,46.93753,-67.05497,-10270_10450;-10269_10449;-10269_10450;-10269_10451;-10268_10448;-10268_10449;-10268_10450;-10268_10451;-10268_10452;-10267_10449;-10267_10450;-10267_10451;-10266_10450,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=670,
563,L0563,Tidley (Deer) Mountain,671,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10270_10428,13,325.0,17,1.0,,46.84115,-67.06303,-10272_10428;-10271_10427;-10271_10428;-10271_10429;-10270_10426;-10270_10427;-10270_10428;-10270_10429;-10270_10430;-10269_10427;-10269_10428;-10269_10429;-10268_10428,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=671,
564,L0564,Renous Road,672,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10281_10445,13,325.0,17,1.0,,46.91447,-67.13886,-10283_10445;-10282_10444;-10282_10445;-10282_10446;-10281_10443;-10281_10444;-10281_10445;-10281_10446;-10281_10447;-10280_10444;-10280_10445;-10280_10446;-10279_10445,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=672,
565,L0565,Wapskehegan,673,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10310_10432,13,325.0,17,1.0,,46.85892,-67.32497,-10312_10432;-10311_10431;-10311_10432;-10311_10433;-10310_10430;-10310_10431;-10310_10432;-10310_10433;-10310_10434;-10309_10431;-10309_10432;-10309_10433;-10308_10432,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=673,
566,L0566,Cameron Mountain,674,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10333_10459,13,325.0,17,1.0,,46.97837,-67.4783,-10335_10459;-10334_10458;-10334_10459;-10334_10460;-10333_10457;-10333_10458;-10333_10459;-10333_10460;-10333_10461;-10332_10458;-10332_10459;-10332_10460;-10331_10459,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=674,
567,L0567,North View Uranium *,675,Other metallic,Met,"Cu, U",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10329_10460,13,325.0,17,1.0,,46.98503,-67.44747,-10331_10460;-10330_10459;-10330_10460;-10330_10461;-10329_10458;-10329_10459;-10329_10460;-10329_10461;-10329_10462;-10328_10459;-10328_10460;-10328_10461;-10327_10460,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=675,
568,L0568,Ellis Silver Mine,676,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10331_10460,13,325.0,17,1.0,,46.98392,-67.46302,-10333_10460;-10332_10459;-10332_10460;-10332_10461;-10331_10458;-10331_10459;-10331_10460;-10331_10461;-10331_10462;-10330_10459;-10330_10460;-10330_10461;-10329_10460,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=676,
569,L0569,Plaster Rock Uranium,677,Other metallic,Met,U,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10332_10456,13,325.0,17,1.0,,46.9642,-67.47081,-10334_10456;-10333_10455;-10333_10456;-10333_10457;-10332_10454;-10332_10455;-10332_10456;-10332_10457;-10332_10458;-10331_10455;-10331_10456;-10331_10457;-10330_10456,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=677,
570,L0570,Quaco Road &quot;I&quot;,678,Other metallic,Met,Cu,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10069_10104,13,325.0,17,1.0,,45.38336,-65.74996,-10071_10104;-10070_10103;-10070_10104;-10070_10105;-10069_10102;-10069_10103;-10069_10104;-10069_10105;-10069_10106;-10068_10103;-10068_10104;-10068_10105;-10067_10104,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=678,
571,L0571,Henry Lake 1 &quot;I&quot;,679,Other metallic,Met,Fe,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10048_10109,13,325.0,17,1.0,,45.40837,-65.61664,-10050_10109;-10049_10108;-10049_10109;-10049_10110;-10048_10107;-10048_10108;-10048_10109;-10048_10110;-10048_10111;-10047_10108;-10047_10109;-10047_10110;-10046_10109,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=679,
572,L0572,Henry Lake 2 &quot;I&quot;,680,Other metallic,Met,Mn,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10048_10109,13,325.0,17,1.0,,45.40558,-65.61663,-10050_10109;-10049_10108;-10049_10109;-10049_10110;-10048_10107;-10048_10108;-10048_10109;-10048_10110;-10048_10111;-10047_10108;-10047_10109;-10047_10110;-10046_10109,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=680,
573,L0573,West Beach Magnesite &quot;I&quot;,681,Other metallic,Met,Mg,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10082_10071,13,325.0,17,1.0,,45.23503,-65.84024,-10084_10071;-10083_10070;-10083_10071;-10083_10072;-10082_10069;-10082_10070;-10082_10071;-10082_10072;-10082_10073;-10081_10070;-10081_10071;-10081_10072;-10080_10071,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=681,
574,L0574,Cape Spencer Silica Zone,682,Other metallic,Met,Au,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10095_10063,13,325.0,17,1.0,,45.2003,-65.92191,-10097_10063;-10096_10062;-10096_10063;-10096_10064;-10095_10061;-10095_10062;-10095_10063;-10095_10064;-10095_10065;-10094_10062;-10094_10063;-10094_10064;-10093_10063,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=682,
575,L0575,Beech Hill *,683,Other metallic,Met,"Mo, Sn, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10244_10109,13,325.0,17,1.0,,45.40724,-66.89414,-10246_10109;-10245_10108;-10245_10109;-10245_10110;-10244_10107;-10244_10108;-10244_10109;-10244_10110;-10244_10111;-10243_10108;-10243_10109;-10243_10110;-10242_10109,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=683,
576,L0576,Piskahegan Tin *,684,Other metallic,Met,"Cu, Mo, Sn, W",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10242_10111,13,325.0,17,1.0,,45.41669,-66.88246,-10244_10111;-10243_10110;-10243_10111;-10243_10112;-10242_10109;-10242_10110;-10242_10111;-10242_10112;-10242_10113;-10241_10110;-10241_10111;-10241_10112;-10240_10111,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=684,
577,L0577,Lower Millstream,685,Other metallic,Met,U,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10049_10184,13,325.0,17,1.0,,45.74447,-65.61969,-10051_10184;-10050_10183;-10050_10184;-10050_10185;-10049_10182;-10049_10183;-10049_10184;-10049_10185;-10049_10186;-10048_10183;-10048_10184;-10048_10185;-10047_10184,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=685,
578,L0578,Hammondvale Fluorite * &quot;I&quot;,686,Other metallic,Met,F,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10035_10142,13,325.0,17,1.0,,45.55502,-65.52774,-10037_10142;-10036_10141;-10036_10142;-10036_10143;-10035_10140;-10035_10141;-10035_10142;-10035_10143;-10035_10144;-10034_10141;-10034_10142;-10034_10143;-10033_10142,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=686,
579,L0579,Salina &quot;I&quot;,687,Other metallic,Met,"Ag, Au",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10064_10133,13,325.0,17,1.0,,45.51447,-65.71635,-10066_10133;-10065_10132;-10065_10133;-10065_10134;-10064_10131;-10064_10132;-10064_10133;-10064_10134;-10064_10135;-10063_10132;-10063_10133;-10063_10134;-10062_10133,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=687,
580,L0580,Gold Mine Gully,688,Other metallic,Met,"Ag, Cu, Pb",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10041_10132,13,325.0,17,1.0,,45.51114,-65.56802,-10043_10132;-10042_10131;-10042_10132;-10042_10133;-10041_10130;-10041_10131;-10041_10132;-10041_10133;-10041_10134;-10040_10131;-10040_10132;-10040_10133;-10039_10132,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=688,
581,L0581,Hammondvale &quot;I&quot;,689,Other metallic,Met,Mn,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10029_10147,13,325.0,17,1.0,,45.57781,-65.49052,-10031_10147;-10030_10146;-10030_10147;-10030_10148;-10029_10145;-10029_10146;-10029_10147;-10029_10148;-10029_10149;-10028_10146;-10028_10147;-10028_10148;-10027_10147,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=689,
582,L0582,Glebe Mine,690,Other metallic,Met,Mn,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10012_10165,13,325.0,17,1.0,,45.66059,-65.38219,-10014_10165;-10013_10164;-10013_10165;-10013_10166;-10012_10163;-10012_10164;-10012_10165;-10012_10166;-10012_10167;-10011_10164;-10011_10165;-10011_10166;-10010_10165,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=690,
583,L0583,Markhamville Mine,691,Other metallic,Met,Mn,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10021_10155,13,325.0,17,1.0,,45.61531,-65.43996,-10023_10155;-10022_10154;-10022_10155;-10022_10156;-10021_10153;-10021_10154;-10021_10155;-10021_10156;-10021_10157;-10020_10154;-10020_10155;-10020_10156;-10019_10155,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=691,
584,L0584,Marrtown,692,Other metallic,Met,Sb,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10059_10207,13,325.0,17,1.0,,45.84947,-65.68969,-10061_10207;-10060_10206;-10060_10207;-10060_10208;-10059_10205;-10059_10206;-10059_10207;-10059_10208;-10059_10209;-10058_10206;-10058_10207;-10058_10208;-10057_10207,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=692,
