rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,last_prod_year,lat,lon,cell_ids,minfile_url,capsule
46,L0046,Kianna Uranium Deposit,2752,Uranium,U-Co-Cu-Au,"Uranium, Cobalt, Copper, Gold, Lead, Molybdenum, Nickel, Tellurium, Vanadium",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Co-Cu-Au). Deposit itself unclaimed.,,-14075_12965,13,325.0,40,1.0,,,58.23522,-109.51944,-14077_12965;-14076_12964;-14076_12965;-14076_12966;-14075_12963;-14075_12964;-14075_12965;-14075_12966;-14075_12967;-14074_12964;-14074_12965;-14074_12966;-14073_12965,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2752,
47,L0047,Archibald Lake Zn-Cu-Ag Zone,2741,Zinc,Zn-Cu-Pb,"Zinc, Copper, Lead",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Zn-Cu-Pb). Deposit itself unclaimed.,,-13125_12058,13,325.0,40,1.0,,,54.16056,-102.12474,-13127_12058;-13126_12057;-13126_12058;-13126_12059;-13125_12056;-13125_12057;-13125_12058;-13125_12059;-13125_12060;-13124_12057;-13124_12058;-13124_12059;-13123_12058,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2741,
48,L0048,Tamarack Deposit,2738,Uranium,U-Met-Co-Cu,"Uranium, Arsenic, Cobalt, Copper, Gold, Lead, Nickel",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Met-Co-Cu). Deposit itself unclaimed.,,-13357_12971,13,325.0,40,1.0,,,58.26362,-103.93263,-13359_12971;-13358_12970;-13358_12971;-13358_12972;-13357_12969;-13357_12970;-13357_12971;-13357_12972;-13357_12973;-13356_12970;-13356_12971;-13356_12972;-13355_12971,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2738,
49,L0049,Anne Uranium Deposit,2730,Uranium,U-Co-Cu-Au,"Uranium, Cobalt, Copper, Gold, Lead, Molybdenum, Nickel, Tellurium, Vanadium",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Co-Cu-Au). Deposit itself unclaimed.,,-14075_12963,13,325.0,40,1.0,,,58.22828,-109.51777,-14077_12963;-14076_12962;-14076_12963;-14076_12964;-14075_12961;-14075_12962;-14075_12963;-14075_12964;-14075_12965;-14074_12962;-14074_12963;-14074_12964;-14073_12963,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2730,
50,L0050,Sand Lake Uranium Deposit; Studer U Zone,2144,Uranium,U-Co-Cu-Pb,"Uranium, Cobalt, Copper, Lead, Nickel",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Co-Cu-Pb). Deposit itself unclaimed.,,-13390_12927,13,325.0,40,1.0,,,58.0625,-104.18612,-13392_12927;-13391_12926;-13391_12927;-13391_12928;-13390_12925;-13390_12926;-13390_12927;-13390_12928;-13390_12929;-13389_12926;-13389_12927;-13389_12928;-13388_12927,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2144,
51,L0051,Colette Uranium Deposit,2670,Uranium,U-Co-Cu-Pb,"Uranium, Cobalt, Copper, Lead, Molybdenum, Nickel, Tellurium, Vanadium",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Co-Cu-Pb). Deposit itself unclaimed.,,-14076_12966,13,325.0,40,1.0,,,58.24139,-109.52952,-14078_12966;-14077_12965;-14077_12966;-14077_12967;-14076_12964;-14076_12965;-14076_12966;-14076_12967;-14076_12968;-14075_12965;-14075_12966;-14075_12967;-14074_12966,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2670,
52,L0052,McClean Lake North Uranium Deposit,1718,Uranium,U-Met-Co-Ni,"Uranium, Arsenic, Cobalt, Nickel",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Met-Co-Ni). Deposit itself unclaimed.,,-13346_12971,13,325.0,40,1.0,,,58.26112,-103.84696,-13348_12971;-13347_12970;-13347_12971;-13347_12972;-13346_12969;-13346_12970;-13346_12971;-13346_12972;-13346_12973;-13345_12970;-13345_12971;-13345_12972;-13344_12971,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1718,
53,L0053,Dawn Lake Uranium Deposit: Zone 14; Dawn Lake Cu-Ni Zone,1717,Uranium,U-Co-Cu-Fe,"Uranium, Cobalt, Copper, Iron, Nickel",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Co-Cu-Fe). Deposit itself unclaimed.,,-13357_12987,13,325.0,40,1.0,,,58.33473,-103.92835,-13359_12987;-13358_12986;-13358_12987;-13358_12988;-13357_12985;-13357_12986;-13357_12987;-13357_12988;-13357_12989;-13356_12986;-13356_12987;-13356_12988;-13355_12987,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1717,
54,L0054,"Dawn Lake Uranium Deposit: Zones 11, 11A, and 11B (207 and 284 pods)",1716,Uranium,U-Co-Cu-Fe,"Uranium, Cobalt, Copper, Iron, Nickel",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Co-Cu-Fe). Deposit itself unclaimed.,,-13357_12985,13,325.0,40,1.0,,,58.32445,-103.93168,-13359_12985;-13358_12984;-13358_12985;-13358_12986;-13357_12983;-13357_12984;-13357_12985;-13357_12986;-13357_12987;-13356_12984;-13356_12985;-13356_12986;-13355_12985,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1716,
55,L0055,The UR Uranium Showing; Charlebois Lake North Uranium Occurrence; Charlebois Lake South Uranium Occurrence and the Charlebois Lake West Uranium Occurrence,1666,Uranium,U,Uranium,Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U). Deposit itself unclaimed.,,-13470_13232,13,325.0,40,1.0,,,59.43556,-104.80751,-13472_13232;-13471_13231;-13471_13232;-13471_13233;-13470_13230;-13470_13231;-13470_13232;-13470_13233;-13470_13234;-13469_13231;-13469_13232;-13469_13233;-13468_13232,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1666,
56,L0056,Rea Lake Cu-Ni Deposit,1627,Copper,Cu-Co-Fe-Ni,"Copper, Cobalt, Iron, Nickel",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Cu-Co-Fe-Ni). Deposit itself unclaimed.,,-13622_13209,10,250.0,40,1.0,,,59.33056,-105.99168,-13624_13209;-13622_13207;-13622_13208;-13622_13209;-13622_13210;-13622_13211;-13621_13208;-13621_13209;-13621_13210;-13620_13209,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1627,
57,L0057,Axis Lake Ni-Cu Deposit (East/Main Zone and West Zone),1623,Nickel,Ni-Co-Cu,"Nickel, Cobalt, Copper",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Ni-Co-Cu). Deposit itself unclaimed.,,-13621_13212,12,300.0,40,1.0,,,59.3464,-105.98612,-13622_13211;-13622_13212;-13622_13213;-13621_13210;-13621_13211;-13621_13212;-13621_13213;-13621_13214;-13620_13211;-13620_13212;-13620_13213;-13619_13212,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1623,
58,L0058,Maurice Bay Uranium Deposit,1203,Uranium,U-Cu-Au-Fe,"Uranium, Copper, Gold, Iron, Selenium, Zinc",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Cu-Au-Fe). Deposit itself unclaimed.,,-14124_13221,13,325.0,40,1.0,,,59.38334,-109.90001,-14126_13221;-14125_13220;-14125_13221;-14125_13222;-14124_13219;-14124_13220;-14124_13221;-14124_13222;-14124_13223;-14123_13220;-14123_13221;-14123_13222;-14122_13221,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1203,
59,L0059,Claude R Uranium Orebody,1173b,Uranium,U-Ti,"Uranium, Titanium",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Ti). Deposit itself unclaimed.,,-14071_12995,13,325.0,40,1.0,,,58.37112,-109.48584,-14073_12995;-14072_12994;-14072_12995;-14072_12996;-14071_12993;-14071_12994;-14071_12995;-14071_12996;-14071_12997;-14070_12994;-14070_12995;-14070_12996;-14069_12995,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1173b,
60,L0060,Currie Lake Ni-Cu Showing,1585,Nickel,Ni-Cu-Au-Ag,"Nickel, Copper, Gold, Silver",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Ni-Cu-Au-Ag). Deposit itself unclaimed.,,-13631_13219,13,325.0,40,1.0,,,59.37501,-106.06113,-13633_13219;-13632_13218;-13632_13219;-13632_13220;-13631_13217;-13631_13218;-13631_13219;-13631_13220;-13631_13221;-13630_13218;-13630_13219;-13630_13220;-13629_13219,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1585,
61,L0061,"Ithingo Main Au Zone {includes Money Pit, Muskeg Pit, Hilltop Pit, and Pit 106 Au Zones}, Buller Au Zone, Riverside Au Showing, McMatt Pit",2074,Gold,Au-Met-Cu-Fe,"Gold, Arsenic, Copper, Iron, Tungsten, Zinc",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Met-Cu-Fe). Deposit itself unclaimed.,,-13819_12647,13,325.0,40,1.0,,,56.80862,-107.52974,-13821_12647;-13820_12646;-13820_12647;-13820_12648;-13819_12645;-13819_12646;-13819_12647;-13819_12648;-13819_12649;-13818_12646;-13818_12647;-13818_12648;-13817_12647,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2074,
62,L0062,Joyce Au Zone or Transom South Au Deposit,2066,Gold,Au-Fe-Pb,"Gold, Iron, Lead",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Fe-Pb). Deposit itself unclaimed.,,-13409_12450,13,325.0,40,1.0,,,55.9225,-104.3389,-13411_12450;-13410_12449;-13410_12450;-13410_12451;-13409_12448;-13409_12449;-13409_12450;-13409_12451;-13409_12452;-13408_12449;-13408_12450;-13408_12451;-13407_12450,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2066,
63,L0063,TWIN Au Zones or Twin North Au Zone and Twin South Au Zone,2065,Gold,Au-Cu-Fe-Pb,"Gold, Copper, Iron, Lead, Nickel, Zinc",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Cu-Fe-Pb). Deposit itself unclaimed.,,-13351_12523,13,325.0,40,1.0,,,56.25028,-103.88751,-13353_12523;-13352_12522;-13352_12523;-13352_12524;-13351_12521;-13351_12522;-13351_12523;-13351_12524;-13351_12525;-13350_12522;-13350_12523;-13350_12524;-13349_12523,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2065,
64,L0064,Swan Lake Cu-Ni-Au-Pt-Pd Showing,1896,Copper,Cu-Cr-Co-Au,"Copper, Chromium, Cobalt, Gold, Nickel, Palladium, Platinum, Silver",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Cu-Cr-Co-Au). Deposit itself unclaimed.,,-13236_12815,9,225.0,40,1.0,,,57.56084,-102.99335,-13236_12813;-13236_12814;-13236_12815;-13236_12816;-13236_12817;-13235_12814;-13235_12815;-13235_12816;-13234_12815,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1896,
65,L0065,Bigstone Base Metals Deposit,1779,Zinc,Zn-Cu-Au-Ag,"Zinc, Copper, Gold, Silver",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Zn-Cu-Au-Ag). Deposit itself unclaimed.,,-13263_12150,13,325.0,40,1.0,,,54.57556,-103.20251,-13265_12150;-13264_12149;-13264_12150;-13264_12151;-13263_12148;-13263_12149;-13263_12150;-13263_12151;-13263_12152;-13262_12149;-13262_12150;-13262_12151;-13261_12150,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1779,
66,L0066,Dianne Lake (west of) Silver-Copper-Cobalt Deposit,1347,Silver,Ag-Co-Cu-Pb,"Silver, Cobalt, Copper, Lead, Nickel",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Ag-Co-Cu-Pb). Deposit itself unclaimed.,,-13992_13285,13,325.0,40,1.0,,,59.67361,-108.87306,-13994_13285;-13993_13284;-13993_13285;-13993_13286;-13992_13283;-13992_13284;-13992_13285;-13992_13286;-13992_13287;-13991_13284;-13991_13285;-13991_13286;-13990_13285,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1347,
67,L0067,McClean Lake South Uranium Deposit (southeast and southwest pods),1719,Uranium,U-Met-Co-Fe,"Uranium, Arsenic, Cobalt, Iron, Nickel",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Met-Co-Fe). Deposit itself unclaimed.,,-13346_12969,13,325.0,40,1.0,,,58.25528,-103.84696,-13348_12969;-13347_12968;-13347_12969;-13347_12970;-13346_12967;-13346_12968;-13346_12969;-13346_12970;-13346_12971;-13345_12968;-13345_12969;-13345_12970;-13344_12969,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1719,
68,L0068,"Paul Bay, Ken Pen, and Ōrora Uranium Deposits",2654,Uranium,U-Co-Cu-Au,"Uranium, Cobalt, Copper, Gold, Lead, Magnesium, Nickel, Silver, Zinc",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Co-Cu-Au). Deposit itself unclaimed.,,-13478_12877,13,325.0,40,1.0,,,57.84223,-104.87447,-13480_12877;-13479_12876;-13479_12877;-13479_12878;-13478_12875;-13478_12876;-13478_12877;-13478_12878;-13478_12879;-13477_12876;-13477_12877;-13477_12878;-13476_12877,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2654,
69,L0069,Telephone Uranium Zone,2651,Uranium,U-Mo-Ni,"Uranium, Molybdenum, Nickel",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Mo-Ni). Deposit itself unclaimed.,,-13330_12967,13,325.0,40,1.0,,,58.24501,-103.72251,-13332_12967;-13331_12966;-13331_12967;-13331_12968;-13330_12965;-13330_12966;-13330_12967;-13330_12968;-13330_12969;-13329_12966;-13329_12967;-13329_12968;-13328_12967,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2651,
70,L0070,"McLeod Au Zone {Main or East Zone, West Zone}",2556,Gold,Au-Cu-Mo-Ag,"Gold, Copper, Molybdenum, Silver",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Cu-Mo-Ag). Deposit itself unclaimed.,,-13394_12457,13,325.0,40,1.0,,,55.95334,-104.22223,-13396_12457;-13395_12456;-13395_12457;-13395_12458;-13394_12455;-13394_12456;-13394_12457;-13394_12458;-13394_12459;-13393_12456;-13393_12457;-13393_12458;-13392_12457,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2556,
71,L0071,McClean Lake Uranium Deposit,2529,Uranium,U-Met-Co-Cu,"Uranium, Arsenic, Cobalt, Copper, Lead, Nickel",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Met-Co-Cu). Deposit itself unclaimed.,,-13341_12971,13,325.0,40,1.0,,,58.26166,-103.80309,-13343_12971;-13342_12970;-13342_12971;-13342_12972;-13341_12969;-13341_12970;-13341_12971;-13341_12972;-13341_12973;-13340_12970;-13340_12971;-13340_12972;-13339_12971,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2529,
72,L0072,New Kaslo Au Occurrence or NIKO Au Deposit,2451,Gold,Au-Fe,"Gold, Iron",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Fe). Deposit itself unclaimed.,,-13384_12508,13,325.0,40,1.0,,,56.18168,-104.13919,-13386_12508;-13385_12507;-13385_12508;-13385_12509;-13384_12506;-13384_12507;-13384_12508;-13384_12509;-13384_12510;-13383_12507;-13383_12508;-13383_12509;-13382_12508,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2451,
73,L0073,"Greywacke Gold Deposit (North, Central, and South Zones)",2420,Gold,Au-Cu-Fe-Pb,"Gold, Copper, Iron, Lead, Marcasite, Molybdenum, Zinc",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Cu-Fe-Pb). Deposit itself unclaimed.,,-13437_12410,13,325.0,40,1.0,,,55.74279,-104.55418,-13439_12410;-13438_12409;-13438_12410;-13438_12411;-13437_12408;-13437_12409;-13437_12410;-13437_12411;-13437_12412;-13436_12409;-13436_12410;-13436_12411;-13435_12410,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2420,
74,L0074,Memorial Gold Deposit,2413,Gold,Au-Fe-Pb-Met,"Gold, Iron, Lead, Tellurium, Titanium",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Fe-Pb-Met). Deposit itself unclaimed.,,-13380_12510,13,325.0,40,1.0,,,56.19307,-104.11334,-13382_12510;-13381_12509;-13381_12510;-13381_12511;-13380_12508;-13380_12509;-13380_12510;-13380_12511;-13380_12512;-13379_12509;-13379_12510;-13379_12511;-13378_12510,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2413,
75,L0075,Hoseshoe Uranium Deposit,1722,Uranium,U-Cu,"Uranium, Copper",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Cu). Deposit itself unclaimed.,,-13332_12947,13,325.0,40,1.0,,,58.15584,-103.73808,-13334_12947;-13333_12946;-13333_12947;-13333_12948;-13332_12945;-13332_12946;-13332_12947;-13332_12948;-13332_12949;-13331_12946;-13331_12947;-13331_12948;-13330_12947,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1722,
76,L0076,Raven Uranium Deposit,1721,Uranium,U-Cu,"Uranium, Copper",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Cu). Deposit itself unclaimed.,,-13335_12946,13,325.0,40,1.0,,,58.14945,-103.76278,-13337_12946;-13336_12945;-13336_12946;-13336_12947;-13335_12944;-13335_12945;-13335_12946;-13335_12947;-13335_12948;-13334_12945;-13334_12946;-13334_12947;-13333_12946,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1721,
77,L0077,F-1 Au Showing,2266,Gold,Au-Cu-Fe,"Gold, Copper, Iron",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Cu-Fe). Deposit itself unclaimed.,,-13312_12399,13,325.0,40,1.0,,,55.69112,-103.57862,-13314_12399;-13313_12398;-13313_12399;-13313_12400;-13312_12397;-13312_12398;-13312_12399;-13312_12400;-13312_12401;-13311_12398;-13311_12399;-13311_12400;-13310_12399,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2266,
78,L0078,Wolf Lake Uranium Deposit; Sand Lake Uranium Deposit,2253,Uranium,U-Cr-Co-Cu,"Uranium, Chromium, Cobalt, Copper, Lead, Molybdenum, Nickel",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Cr-Co-Cu). Deposit itself unclaimed.,,-13393_12925,13,325.0,40,1.0,,,58.05779,-104.2089,-13395_12925;-13394_12924;-13394_12925;-13394_12926;-13393_12923;-13393_12924;-13393_12925;-13393_12926;-13393_12927;-13392_12924;-13392_12925;-13392_12926;-13391_12925,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2253,
79,L0079,Porky West Gold Zone,2234,Gold,Au,Gold,Deposit: Development,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Development (Au). Deposit itself unclaimed.,,-13320_12404,13,325.0,40,1.0,,,55.71417,-103.64584,-13322_12404;-13321_12403;-13321_12404;-13321_12405;-13320_12402;-13320_12403;-13320_12404;-13320_12405;-13320_12406;-13319_12403;-13319_12404;-13319_12405;-13318_12404,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2234,
80,L0080,Laonil Island Vein Au Showing; Daves Vein or Seabee Vein 2d Structure,2232,Gold,Au,Gold,Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au). Deposit itself unclaimed.,,-13319_12396,13,325.0,40,1.0,,,55.67751,-103.63445,-13321_12396;-13320_12395;-13320_12396;-13320_12397;-13319_12394;-13319_12395;-13319_12396;-13319_12397;-13319_12398;-13318_12395;-13318_12396;-13318_12397;-13317_12396,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2232,
81,L0081,"Boundary Au Zones or East Boundary Zone, Bruno VG Au Showing",2228,Gold,Au-Cu,"Gold, Copper",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Cu). Deposit itself unclaimed.,,-13315_12399,13,325.0,40,1.0,,,55.69306,-103.60556,-13317_12399;-13316_12398;-13316_12399;-13316_12400;-13315_12397;-13315_12398;-13315_12399;-13315_12400;-13315_12401;-13314_12398;-13314_12399;-13314_12400;-13313_12399,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2228,
82,L0082,Laurel Lake (or Laurel East) Au Zone (part of the Laurel Lake Main Zone); 203 Zone,2207,Gold,Au-Cu-Pb-Ag,"Gold, Copper, Lead, Silver, Zinc",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Cu-Pb-Ag). Deposit itself unclaimed.,,-13142_12180,13,325.0,40,1.0,,,54.70918,-102.25502,-13144_12180;-13143_12179;-13143_12180;-13143_12181;-13142_12178;-13142_12179;-13142_12180;-13142_12181;-13142_12182;-13141_12179;-13141_12180;-13141_12181;-13140_12180,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2207,
83,L0083,Laurel West Au Zone (part of the Laurel Lake Au Zone),2206,Gold,Au-Cu-Pb-Ag,"Gold, Copper, Lead, Silver, Zinc",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Cu-Pb-Ag). Deposit itself unclaimed.,,-13142_12181,13,325.0,40,1.0,,,54.71168,-102.25668,-13144_12181;-13143_12180;-13143_12181;-13143_12182;-13142_12179;-13142_12180;-13142_12181;-13142_12182;-13142_12183;-13141_12180;-13141_12181;-13141_12182;-13140_12181,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2206,
84,L0084,"Close Lake Uranium Deposit, Tucker Lake Uranium Zone",2172,Uranium,U-Co-Cu-Au,"Uranium, Cobalt, Copper, Gold, Graphite, Lead, Nickel",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Co-Cu-Au). Deposit itself unclaimed.,,-13473_12931,13,325.0,40,1.0,,,58.08085,-104.83112,-13475_12931;-13474_12930;-13474_12931;-13474_12932;-13473_12929;-13473_12930;-13473_12931;-13473_12932;-13473_12933;-13472_12930;-13472_12931;-13472_12932;-13471_12931,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2172,
85,L0085,Nisto Uranium Mine Adit [Zones 1 to 8 and A to J]; North Uranium Showing; South Uranium Showing,1621,Uranium,U-Sb-Cu-Fe,"Uranium, Antimony, Copper, Iron, Lead",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Sb-Cu-Fe). Deposit itself unclaimed.,,-13551_13182,13,325.0,40,1.0,,,59.21028,-105.44445,-13553_13182;-13552_13181;-13552_13182;-13552_13183;-13551_13180;-13551_13181;-13551_13182;-13551_13183;-13551_13184;-13550_13181;-13550_13182;-13550_13183;-13549_13182,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1621,
86,L0086,Dinty Lake Ni-Cu Deposit,1603,Nickel,Ni-Cu-Au-Mo,"Nickel, Copper, Gold, Molybdenum, Silver, Zinc",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Ni-Cu-Au-Mo). Deposit itself unclaimed.,,-13869_13281,13,325.0,40,1.0,,,59.65278,-107.9189,-13871_13281;-13870_13280;-13870_13281;-13870_13282;-13869_13279;-13869_13280;-13869_13281;-13869_13282;-13869_13283;-13868_13280;-13868_13281;-13868_13282;-13867_13281,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1603,
87,L0087,"Laurel Lake North Au Zone {Pyrite, Tetrahedrite, Chalcopyrite, and Sphalerite-Galena Sub-Zones} or Laurel Lake Decline; Portal Zone",2133,Gold,Au-Sb-Met-Cu,"Gold, Antimony, Arsenic, Copper, Lead, Molybdenum, Silver",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Sb-Met-Cu). Deposit itself unclaimed.,,-13142_12179,13,325.0,40,1.0,,,54.70278,-102.25807,-13144_12179;-13143_12178;-13143_12179;-13143_12180;-13142_12177;-13142_12178;-13142_12179;-13142_12180;-13142_12181;-13141_12178;-13141_12179;-13141_12180;-13140_12179,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2133,
